UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
3202,M03202,H,299.793,310.395,1251.932,41.414,0.0,0,0,0,0,0,0
3203,M03203,H,297.645,309.176,1471.673,35.38,98.958,0,0,0,0,0,0
3204,M03204,M,299.926,309.606,1464.961,38.423,99.132,0,0,0,0,0,0
3205,M03205,H,295.369,306.239,1678.618,37.333,0.0,0,0,0,0,0,0
3206,M03206,L,296.918,306.41,1476.995,45.488,131.613,0,0,0,0,0,0
3207,M03207,L,302.378,310.752,1712.469,32.363,93.979,0,0,0,0,0,0
3208,M03208,L,300.738,313.848,1583.451,44.062,0.0,0,0,0,0,0,0
3209,M03209,L,299.292,307.605,1291.995,45.682,66.362,0,0,0,0,0,0
3210,M03210,L,298.183,308.54,1353.217,43.44,217.047,1,1,0,0,0,0
3211,M03211,L,297.831,308.175,1832.328,29.138,183.611,0,0,0,0,0,0
3212,M03212,M,300.4,311.02,1770.035,38.505,70.179,0,0,0,0,0,0
3213,M03213,M,299.313,309.205,1681.297,34.732,68.139,0,0,0,0,0,0
3214,M03214,M,303.093,312.998,1710.208,39.261,180.259,0,0,0,0,0,0
3215,M03215,L,299.63,309.797,1602.328,33.334,0.0,0,0,0,0,0,0
3216,M03216,M,300.117,310.693,1573.723,52.433,161.551,0,0,0,0,0,0
3217,M03217,L,297.223,307.221,1510.937,41.869,0.0,0,0,0,0,0,0
3218,M03218,L,299.279,309.197,1873.747,23.819,234.94,1,0,0,0,1,0
3219,M03219,L,300.354,308.769,1397.775,26.703,166.086,0,0,0,0,0,0
3220,M03220,L,299.254,311.671,1552.866,52.048,0.0,0,0,0,0,0,0
3221,M03221,L,299.029,309.672,1124.181,38.199,93.366,0,0,0,0,0,0
3222,M03222,H,300.654,310.905,1185.242,36.102,142.211,0,0,0,0,0,0
3223,M03223,M,303.03,312.28,1899.336,51.285,0.0,0,0,0,0,0,0
3224,M03224,M,300.29,309.086,1635.692,38.485,116.952,0,0,0,0,0,0
3225,M03225,L,302.288,313.32,1453.206,28.049,153.712,0,0,0,0,0,0
3226,M03226,H,301.243,311.051,1517.231,28.724,0.0,0,0,0,0,0,0
3227,M03227,M,302.169,312.914,1201.213,46.275,172.228,0,0,0,0,0,0
3228,M03228,L,298.781,307.158,1405.814,60.295,111.269,1,0,1,0,0,0
3229,M03229,M,299.586,311.442,1179.21,48.396,184.177,0,0,0,0,0,0
3230,M03230,L,299.594,310.676,1435.033,36.181,103.586,0,0,0,0,0,0
3231,M03231,L,301.093,310.995,1649.671,37.733,46.004,0,0,0,0,0,0
3232,M03232,L,301.585,312.146,1599.726,40.485,39.17,0,0,0,0,0,0
3233,M03233,M,300.25,311.139,1849.606,19.8,98.154,0,0,0,0,0,0
3234,M03234,L,301.753,310.149,1564.841,40.235,106.788,0,0,0,0,0,0
3235,M03235,L,298.873,310.887,1100.0,45.841,194.484,0,0,0,0,0,0
3236,M03236,L,301.771,312.351,1929.147,57.729,100.449,1,0,0,1,0,0
3237,M03237,H,302.032,311.187,1315.047,50.907,10.777,0,0,0,0,0,0
3238,M03238,L,301.355,310.039,1535.663,59.299,87.952,0,0,0,0,0,0
3239,M03239,L,300.268,311.453,1522.402,56.806,13.306,0,0,0,0,0,0
3240,M03240,L,301.427,311.68,1552.998,53.947,144.496,0,0,0,0,0,0
3241,M03241,H,298.212,308.791,1510.573,40.262,160.591,0,0,0,0,0,0
3242,M03242,M,300.397,310.429,1514.449,43.449,172.52,0,0,0,0,0,0
3243,M03243,H,300.601,309.398,1209.24,23.298,98.824,0,0,0,0,0,0
3244,M03244,L,297.341,307.951,2069.136,41.303,71.012,0,0,0,0,0,0
3245,M03245,L,300.949,310.712,1643.316,45.662,84.249,0,0,0,0,0,0
3246,M03246,M,297.502,307.476,1511.414,37.166,113.607,0,0,0,0,0,0
3247,M03247,L,299.144,311.997,1905.211,24.584,84.358,0,0,0,0,0,0
3248,M03248,H,300.08,311.122,1264.177,55.828,232.673,1,0,1,0,0,0
3249,M03249,H,298.539,309.651,1691.046,44.061,94.376,0,0,0,0,0,0
3250,M03250,L,300.165,313.43,1377.863,57.206,112.838,1,0,1,0,0,0
3251,M03251,H,300.133,310.595,1588.513,47.422,67.402,0,0,0,0,0,0
3252,M03252,M,298.36,308.503,1593.38,53.684,68.983,0,0,0,0,0,0
3253,M03253,L,301.136,310.321,1100.0,51.631,30.887,0,0,0,0,0,0
3254,M03254,L,298.472,307.929,1185.034,33.206,48.004,0,0,0,0,0,0
3255,M03255,L,304.576,312.119,1849.017,34.91,251.052,1,0,0,0,1,0
3256,M03256,H,299.781,310.73,1444.524,35.716,158.07,0,0,0,0,0,0
3257,M03257,L,297.657,306.137,1940.348,30.336,96.278,0,0,0,0,0,0
3258,M03258,L,298.031,309.115,1788.228,57.651,74.041,0,0,0,0,0,0
3259,M03259,M,302.295,312.244,1451.54,40.423,206.471,0,0,0,0,0,0
3260,M03260,L,299.182,309.335,1432.127,44.595,61.503,0,0,0,0,0,0
3261,M03261,L,297.272,307.222,1862.652,26.69,0.775,0,0,0,0,0,0
3262,M03262,M,301.707,313.371,1962.664,48.186,153.264,0,0,0,0,0,0
3263,M03263,L,299.169,310.62,1436.948,35.905,55.129,0,0,0,0,0,0
3264,M03264,L,301.307,311.272,1838.396,52.61,30.156,0,0,0,0,0,0
3265,M03265,L,301.871,310.792,1726.604,33.146,43.531,0,0,0,0,0,0
3266,M03266,L,300.549,311.658,1764.56,53.319,149.051,0,0,0,0,0,0
3267,M03267,L,304.792,313.622,1522.252,49.409,112.703,0,0,0,0,0,0
3268,M03268,M,296.551,304.685,1352.068,35.343,51.088,0,0,0,0,0,0
3269,M03269,H,298.364,308.962,1268.038,54.178,152.868,0,0,0,0,0,0
3270,M03270,L,299.488,310.95,1213.061,51.488,62.073,0,0,0,0,0,0
3271,M03271,H,304.522,314.036,1920.396,44.896,5.505,0,0,0,0,0,0
3272,M03272,M,303.596,314.081,1502.408,30.064,28.45,0,0,0,0,0,0
3273,M03273,M,302.577,312.079,1248.149,48.001,121.54,0,0,0,0,0,0
3274,M03274,M,298.412,309.278,1720.534,40.66,65.15,0,0,0,0,0,0
3275,M03275,M,298.645,309.959,1394.648,40.493,127.368,0,0,0,0,0,0
3276,M03276,H,298.343,308.027,1356.785,40.738,197.868,1,1,0,0,0,0
3277,M03277,L,298.433,307.2,1954.962,39.699,75.9,0,0,0,0,0,0
3278,M03278,M,302.985,311.237,1207.245,31.344,260.0,0,0,0,0,0,0
3279,M03279,L,299.512,310.623,1551.71,24.846,139.336,0,0,0,0,0,0
3280,M03280,L,299.777,308.413,1369.998,22.783,107.66,0,0,0,0,0,0
3281,M03281,M,301.549,311.995,1334.889,42.993,26.571,0,0,0,0,0,0
3282,M03282,L,296.673,307.606,1177.952,15.762,95.603,0,0,0,0,0,0
3283,M03283,L,300.105,309.504,1513.108,47.262,102.602,0,0,0,0,0,0
3284,M03284,L,297.806,307.607,1307.742,45.062,173.182,0,0,0,0,0,0
3285,M03285,L,299.411,310.61,1630.103,36.973,78.296,0,0,0,0,0,0
3286,M03286,M,298.827,307.857,1489.658,50.265,150.267,0,0,0,0,0,0
3287,M03287,M,298.724,307.632,1431.222,37.399,122.942,0,0,0,0,0,0
3288,M03288,L,300.451,310.17,1308.92,44.186,188.234,0,0,0,0,0,0
3289,M03289,L,300.442,311.976,1814.755,20.418,193.753,0,0,0,0,0,0
3290,M03290,L,299.56,311.493,1661.85,17.582,143.351,0,0,0,0,0,0
3291,M03291,L,300.741,310.623,1350.105,37.647,173.549,0,0,0,0,0,0
3292,M03292,M,298.263,307.408,1200.975,44.229,198.65,1,1,0,0,0,0
3293,M03293,M,301.363,312.64,1100.0,49.503,157.613,0,0,0,0,0,0
3294,M03294,L,299.588,307.584,1750.218,38.227,139.445,0,0,0,0,0,0
3295,M03295,L,299.033,309.33,1700.018,42.466,148.645,0,0,0,0,0,0
3296,M03296,H,298.41,308.358,1730.245,47.862,232.817,0,0,0,0,0,0
3297,M03297,M,299.517,311.07,1473.537,38.722,127.884,0,0,0,0,0,0
3298,M03298,L,303.741,315.415,1677.323,45.873,171.026,0,0,0,0,0,0
3299,M03299,L,299.873,308.742,1725.983,28.712,72.66,0,0,0,0,0,0
3300,M03300,L,297.711,307.912,1484.645,23.436,225.063,0,0,0,0,0,0
3301,M03301,H,301.838,311.153,1421.207,34.661,151.467,0,0,0,0,0,0
3302,M03302,L,299.056,308.704,1285.218,47.748,95.826,0,0,0,0,0,0
3303,M03303,L,300.568,311.308,1593.753,32.89,115.094,0,0,0,0,0,0
3304,M03304,H,298.789,308.387,1623.027,46.508,104.713,0,0,0,0,0,0
3305,M03305,M,302.562,312.794,1410.562,29.73,120.348,0,0,0,0,0,0
3306,M03306,L,298.818,309.967,1436.477,34.175,134.683,0,0,0,0,0,0
3307,M03307,L,302.796,314.614,1452.195,42.42,106.226,0,0,0,0,0,0
3308,M03308,L,297.901,308.248,1674.073,33.326,8.838,0,0,0,0,0,0
3309,M03309,M,299.414,309.556,1197.648,35.02,244.209,0,0,0,0,0,0
3310,M03310,L,302.8,311.471,1256.844,13.916,138.641,0,0,0,0,0,0
3311,M03311,H,300.336,312.239,1261.136,48.392,138.986,0,0,0,0,0,0
3312,M03312,H,304.543,315.138,1467.323,38.814,116.638,0,0,0,0,0,0
3313,M03313,M,299.462,309.625,1569.361,30.547,183.563,0,0,0,0,0,0
3314,M03314,M,300.514,310.616,1264.847,58.326,123.375,1,0,1,0,0,0
3315,M03315,L,303.81,314.243,1699.981,32.109,98.234,0,0,0,0,0,0
3316,M03316,L,296.972,307.898,1821.783,34.845,102.71,0,0,0,0,0,0
3317,M03317,M,296.724,307.799,1591.035,30.382,207.592,0,0,0,0,0,0
3318,M03318,L,298.409,310.342,1747.014,51.038,134.167,0,0,0,0,0,0
3319,M03319,L,301.627,311.918,1298.662,54.338,117.541,0,0,0,0,0,0
3320,M03320,L,296.78,308.885,1303.901,53.339,89.518,0,0,0,0,0,0
3321,M03321,L,301.194,312.463,1613.217,53.244,97.563,0,0,0,0,0,0
3322,M03322,L,301.053,310.981,1491.551,34.027,195.645,0,0,0,0,0,0
3323,M03323,M,304.029,312.028,1303.492,56.724,55.857,1,0,1,0,0,0
3324,M03324,H,302.091,312.194,1813.51,38.044,166.879,0,0,0,0,0,0
3325,M03325,M,300.728,312.598,1565.734,24.574,169.463,0,0,0,0,0,0
3326,M03326,H,302.718,311.788,1654.478,35.735,135.094,0,0,0,0,0,0
3327,M03327,L,301.078,311.177,1351.665,43.26,106.708,0,0,0,0,0,0
3328,M03328,H,299.08,309.278,1869.58,33.552,16.258,0,0,0,0,0,0
3329,M03329,M,297.711,308.841,1465.696,41.469,166.49,0,0,0,0,0,0
3330,M03330,L,298.861,308.396,1724.192,45.366,8.346,0,0,0,0,0,0
3331,M03331,H,299.92,308.877,1371.778,44.106,131.678,0,0,0,0,0,0
3332,M03332,L,300.35,311.034,1537.103,46.551,123.646,0,0,0,0,0,0
3333,M03333,L,295.73,304.838,1622.724,38.2,173.762,0,0,0,0,0,0
3334,M03334,L,299.561,307.358,1938.99,32.727,57.3,0,0,0,0,0,0
3335,M03335,L,300.057,312.266,1403.26,25.298,53.839,0,0,0,0,0,0
3336,M03336,L,301.095,312.208,1544.564,39.12,157.421,0,0,0,0,0,0
3337,M03337,M,303.254,315.514,1630.208,34.628,108.044,0,0,0,0,0,0
3338,M03338,H,300.371,311.42,1188.735,38.816,0.0,0,0,0,0,0,0
3339,M03339,L,298.181,308.997,1100.0,19.294,119.566,0,0,0,0,0,0
3340,M03340,M,296.364,306.807,1280.916,24.816,246.542,0,0,0,0,0,0
3341,M03341,L,301.374,311.151,1712.78,45.1,158.403,0,0,0,0,0,0
3342,M03342,H,298.262,308.876,1877.61,23.645,37.008,0,0,0,0,0,0
3343,M03343,L,301.734,311.07,1296.943,38.1,152.878,0,0,0,0,0,0
3344,M03344,L,302.795,311.512,1232.321,31.692,188.796,0,0,0,0,0,0
3345,M03345,M,296.912,306.513,1837.644,31.057,0.0,0,0,0,0,0,0
3346,M03346,M,301.108,312.658,1375.606,40.853,99.879,0,0,0,0,0,0
3347,M03347,M,302.585,311.106,1418.206,40.286,210.968,0,0,0,0,0,0
3348,M03348,M,302.038,310.578,1821.009,45.463,13.305,0,0,0,0,0,0
3349,M03349,M,295.807,306.517,1784.834,28.98,100.404,0,0,0,0,0,0
3350,M03350,L,298.293,307.795,1705.494,31.155,104.938,0,0,0,0,0,0
3351,M03351,L,297.44,308.022,1123.476,51.232,90.912,0,0,0,0,0,0
3352,M03352,L,301.047,312.235,1223.14,37.754,216.31,0,0,0,0,0,0
3353,M03353,L,300.827,311.38,1746.512,43.659,205.56,0,0,0,0,0,0
3354,M03354,L,294.604,303.846,1569.936,35.029,98.828,0,0,0,0,0,0
3355,M03355,L,299.398,310.938,1328.898,44.552,48.802,0,0,0,0,0,0
3356,M03356,L,301.601,312.492,1424.197,15.112,209.107,0,0,0,0,0,0
3357,M03357,M,300.296,310.328,1744.417,51.514,174.244,0,0,0,0,0,0
3358,M03358,L,300.293,310.267,1836.074,35.447,118.824,0,0,0,0,0,0
3359,M03359,M,299.27,309.719,1498.686,27.511,165.843,0,0,0,0,0,0
3360,M03360,M,297.882,307.508,1348.878,29.375,165.327,0,0,0,0,0,0
3361,M03361,L,299.966,308.008,1439.392,37.364,58.782,0,0,0,0,0,0
3362,M03362,L,300.104,311.004,1795.474,38.896,78.421,0,0,0,0,0,0
3363,M03363,M,301.231,312.059,1791.177,41.412,120.395,0,0,0,0,0,0
3364,M03364,M,301.393,308.632,1542.736,28.073,0.0,0,0,0,0,0,0
3365,M03365,L,300.172,310.785,1383.512,48.712,96.013,0,0,0,0,0,0
3366,M03366,L,302.19,314.298,1738.208,34.757,64.536,0,0,0,0,0,0
3367,M03367,M,299.25,307.897,1857.048,34.257,131.998,0,0,0,0,0,0
3368,M03368,M,297.112,307.024,1180.228,37.737,41.169,0,0,0,0,0,0
3369,M03369,L,300.954,310.736,1448.865,46.628,150.058,0,0,0,0,0,0
3370,M03370,L,300.253,312.245,1754.311,39.661,135.577,0,0,0,0,0,0
3371,M03371,H,300.994,312.339,1516.208,34.577,112.871,0,0,0,0,0,0
3372,M03372,L,297.471,306.417,1392.511,36.763,152.844,0,0,0,0,0,0
3373,M03373,H,303.582,313.992,1540.741,52.192,161.464,0,0,0,0,0,0
3374,M03374,L,301.421,314.184,1581.555,50.554,103.346,0,0,0,0,0,0
3375,M03375,M,299.424,308.674,1252.096,43.658,122.478,0,0,0,0,0,0
3376,M03376,L,298.129,308.116,1519.975,41.486,72.493,0,0,0,0,0,0
3377,M03377,L,302.154,312.771,1580.813,63.136,71.677,0,0,0,0,0,0
3378,M03378,H,297.796,307.064,1392.014,44.635,230.638,1,1,0,0,0,0
3379,M03379,L,304.523,316.639,1328.513,41.806,105.841,0,0,0,0,0,0
3380,M03380,H,298.774,308.206,1381.665,37.979,119.179,0,0,0,0,0,0
3381,M03381,L,303.441,311.774,1286.399,43.568,114.595,0,0,0,0,0,0
3382,M03382,H,299.631,309.001,1687.137,9.547,146.006,0,0,0,0,0,0
3383,M03383,H,303.161,313.945,1283.599,50.277,81.922,0,0,0,0,0,0
3384,M03384,M,298.53,307.572,1541.59,27.282,88.655,0,0,0,0,0,0
3385,M03385,L,300.038,310.4,1417.676,32.819,185.59,0,0,0,0,0,0
3386,M03386,M,301.609,312.285,1344.639,25.998,15.888,0,0,0,0,0,0
3387,M03387,M,301.324,309.873,1801.692,32.636,133.084,0,0,0,0,0,0
3388,M03388,H,302.202,311.525,1471.228,36.597,62.535,0,0,0,0,0,0
3389,M03389,L,299.025,309.444,1352.732,48.894,0.0,0,0,0,0,0,0
3390,M03390,L,300.17,311.013,1331.674,52.891,114.317,0,0,0,0,0,0
3391,M03391,L,302.497,311.85,1574.594,59.411,39.189,0,0,0,0,0,0
3392,M03392,M,298.589,308.772,1681.849,41.022,26.666,0,0,0,0,0,0
3393,M03393,H,301.145,310.804,1779.566,37.809,260.0,0,0,0,0,0,0
3394,M03394,L,299.562,310.435,1463.116,47.796,157.946,0,0,0,0,0,0
3395,M03395,M,300.412,311.035,1449.899,31.459,159.663,0,0,0,0,0,0
3396,M03396,H,300.169,309.721,1528.81,30.341,116.272,0,0,0,0,0,0
3397,M03397,L,298.423,308.998,1536.767,36.328,36.41,0,0,0,0,0,0
3398,M03398,L,299.479,308.983,1330.148,39.662,108.415,0,0,0,0,0,0
3399,M03399,M,300.29,310.839,1821.731,19.331,95.135,0,0,0,0,0,0
3400,M03400,M,299.795,310.36,1504.889,50.669,0.0,0,0,0,0,0,0
3401,M03401,L,303.145,315.991,1617.643,42.401,245.391,0,0,0,0,0,0
3402,M03402,H,302.02,311.616,1593.38,47.982,113.741,0,0,0,0,0,0
3403,M03403,M,300.58,310.41,1588.865,24.295,61.704,0,0,0,0,0,0
3404,M03404,H,298.474,307.697,1279.099,33.349,128.621,0,0,0,0,0,0
3405,M03405,H,298.352,307.113,1498.592,32.842,23.496,0,0,0,0,0,0
3406,M03406,H,303.948,313.4,2001.764,37.973,54.35,0,0,0,0,0,0
3407,M03407,M,297.98,308.778,1849.177,39.664,227.553,1,0,0,0,1,0
3408,M03408,L,300.228,311.113,1534.542,48.696,83.619,0,0,0,0,0,0
3409,M03409,M,300.722,311.077,1419.29,40.988,118.729,0,0,0,0,0,0
3410,M03410,L,299.377,309.022,1100.0,32.586,127.245,0,0,0,0,0,0
3411,M03411,M,297.996,307.404,1390.586,61.877,107.814,1,0,1,0,0,0
3412,M03412,L,298.43,307.33,1482.748,37.344,82.293,0,0,0,0,0,0
3413,M03413,M,298.907,308.239,1430.19,30.932,260.0,0,0,0,0,0,0
3414,M03414,L,298.581,307.027,1445.51,21.148,68.129,0,0,0,0,0,0
3415,M03415,L,302.655,314.285,1636.935,40.904,57.427,0,0,0,0,0,0
3416,M03416,L,299.982,312.186,1279.922,46.908,154.345,0,0,0,0,0,0
3417,M03417,M,298.952,306.629,1559.983,28.6,30.057,0,0,0,0,0,0
3418,M03418,M,300.214,310.561,1475.743,46.25,191.486,0,0,0,0,0,0
3419,M03419,L,301.336,311.663,1305.893,40.836,105.924,0,0,0,0,0,0
3420,M03420,H,299.311,309.561,1868.303,22.266,129.032,0,0,0,0,0,0
3421,M03421,H,301.804,311.093,1664.518,46.257,140.687,0,0,0,0,0,0
3422,M03422,L,297.458,308.685,1326.992,37.349,96.231,1,0,0,0,0,1
3423,M03423,M,302.343,312.835,1613.795,28.739,184.098,0,0,0,0,0,0
3424,M03424,L,299.982,311.223,1194.318,49.569,165.483,0,0,0,0,0,0
3425,M03425,L,299.904,309.019,1354.035,49.379,156.151,0,0,0,0,0,0
3426,M03426,M,298.614,306.954,1792.065,28.522,13.999,0,0,0,0,0,0
3427,M03427,L,297.544,308.066,1577.333,42.935,95.594,0,0,0,0,0,0
3428,M03428,H,296.667,305.511,1559.663,42.033,112.209,0,0,0,0,0,0
3429,M03429,H,298.474,309.74,1717.133,39.321,241.638,0,0,0,0,0,0
3430,M03430,H,301.175,308.623,1634.481,34.843,21.019,0,0,0,0,0,0
3431,M03431,M,298.077,307.515,1441.469,38.516,75.327,0,0,0,0,0,0
3432,M03432,M,296.903,306.164,1706.009,49.385,195.711,0,0,0,0,0,0
3433,M03433,H,298.182,307.783,1128.43,44.092,54.286,0,0,0,0,0,0
3434,M03434,L,299.23,309.544,1353.156,20.721,73.962,0,0,0,0,0,0
3435,M03435,L,299.309,309.784,1478.671,18.565,237.178,0,0,0,0,0,0
3436,M03436,M,299.742,310.51,1620.5,21.429,145.604,0,0,0,0,0,0
3437,M03437,L,302.065,312.971,1428.5,26.418,180.057,0,0,0,0,0,0
3438,M03438,L,302.499,312.293,1107.507,32.448,170.578,0,0,0,0,0,0
3439,M03439,L,304.011,316.541,1100.0,35.473,128.196,0,0,0,0,0,0
3440,M03440,M,296.75,308.415,1485.02,39.344,126.402,0,0,0,0,0,0
3441,M03441,L,298.288,307.914,1394.889,39.662,182.066,0,0,0,0,0,0
3442,M03442,L,301.397,311.233,1299.805,39.514,60.711,0,0,0,0,0,0
3443,M03443,L,299.092,308.692,1263.0,51.436,241.381,0,0,0,0,0,0
3444,M03444,L,301.722,312.158,1529.431,23.233,82.615,0,0,0,0,0,0
3445,M03445,H,300.414,309.248,1786.497,43.34,191.616,0,0,0,0,0,0
3446,M03446,L,303.158,312.211,1529.449,43.291,155.413,0,0,0,0,0,0
3447,M03447,M,302.085,309.485,1789.433,27.373,81.685,0,0,0,0,0,0
3448,M03448,M,302.122,311.644,1417.722,45.338,153.85,0,0,0,0,0,0
3449,M03449,L,299.176,310.454,1597.557,43.726,128.923,0,0,0,0,0,0
3450,M03450,H,299.805,309.623,1797.449,39.567,0.0,0,0,0,0,0,0
3451,M03451,M,299.389,309.274,1465.268,15.823,113.928,0,0,0,0,0,0
3452,M03452,M,296.988,307.322,1505.714,49.638,32.589,0,0,0,0,0,0
3453,M03453,L,302.944,311.741,1417.614,42.267,155.524,0,0,0,0,0,0
3454,M03454,L,301.491,311.521,1630.351,44.036,110.093,0,0,0,0,0,0
3455,M03455,H,299.31,310.378,1698.5,6.093,181.42,0,0,0,0,0,0
3456,M03456,M,302.609,312.977,1577.282,34.685,71.226,0,0,0,0,0,0
3457,M03457,H,298.739,309.913,1449.523,25.663,29.288,0,0,0,0,0,0
3458,M03458,H,296.324,307.841,1170.061,52.934,44.666,0,0,0,0,0,0
3459,M03459,L,302.015,312.81,1489.345,28.95,260.0,0,0,0,0,0,0
3460,M03460,M,297.443,306.587,1457.77,54.793,260.0,0,0,0,0,0,0
3461,M03461,L,299.608,309.195,1551.919,49.528,260.0,0,0,0,0,0,0
3462,M03462,M,300.412,312.73,1525.694,42.213,12.191,0,0,0,0,0,0
3463,M03463,L,300.771,311.148,1845.93,51.354,23.614,0,0,0,0,0,0
3464,M03464,L,301.697,311.914,1346.79,30.556,45.442,0,0,0,0,0,0
3465,M03465,M,301.162,310.13,1153.442,32.347,174.19,0,0,0,0,0,0
3466,M03466,M,301.1,310.99,1248.642,49.224,260.0,0,0,0,0,0,0
3467,M03467,M,298.418,309.278,1360.603,30.602,183.336,0,0,0,0,0,0
3468,M03468,L,300.588,310.606,1738.042,26.742,133.297,0,0,0,0,0,0
3469,M03469,L,296.989,306.366,1214.607,36.787,55.287,0,0,0,0,0,0
3470,M03470,H,303.124,312.779,1243.964,31.179,100.004,0,0,0,0,0,0
3471,M03471,L,297.195,308.625,1591.059,58.654,126.205,0,0,0,0,0,0
3472,M03472,L,299.307,310.108,1686.847,47.754,181.787,0,0,0,0,0,0
3473,M03473,M,297.362,308.003,1159.167,34.24,85.066,0,0,0,0,0,0
3474,M03474,L,298.54,309.069,1110.148,29.986,148.083,0,0,0,0,0,0
3475,M03475,M,300.027,308.607,1326.962,43.387,139.256,0,0,0,0,0,0
3476,M03476,L,298.942,309.269,1644.62,51.875,127.024,0,0,0,0,0,0
3477,M03477,H,302.288,313.57,1531.51,42.909,92.318,0,0,0,0,0,0
3478,M03478,H,300.454,310.141,1335.006,30.49,128.467,0,0,0,0,0,0
3479,M03479,H,299.074,310.247,1662.675,25.633,113.287,0,0,0,0,0,0
3480,M03480,M,299.733,310.387,1527.347,36.219,65.271,0,0,0,0,0,0
3481,M03481,L,302.439,313.433,1476.329,43.159,181.916,0,0,0,0,0,0
3482,M03482,M,301.818,311.879,1144.843,35.295,230.227,0,0,0,0,0,0
3483,M03483,H,297.722,308.786,1330.486,50.077,131.908,0,0,0,0,0,0
3484,M03484,M,298.639,306.881,1930.524,45.272,116.78,0,0,0,0,0,0
3485,M03485,M,300.95,310.989,1426.016,42.373,173.113,0,0,0,0,0,0
3486,M03486,M,300.707,311.562,1289.505,45.074,132.97,0,0,0,0,0,0
3487,M03487,M,297.899,308.255,1415.905,26.109,199.824,0,0,0,0,0,0
3488,M03488,M,301.498,312.813,1526.199,35.018,127.444,0,0,0,0,0,0
3489,M03489,L,298.218,308.03,1694.336,29.598,161.032,0,0,0,0,0,0
3490,M03490,L,302.608,311.951,1636.639,43.844,241.344,1,1,0,0,0,0
3491,M03491,M,301.059,309.092,1351.149,29.75,208.738,0,0,0,0,0,0
3492,M03492,L,297.736,307.409,1779.747,40.819,109.022,0,0,0,0,0,0
3493,M03493,H,298.942,309.562,1679.231,38.355,195.699,0,0,0,0,0,0
3494,M03494,M,298.907,309.82,1402.071,46.0,45.253,0,0,0,0,0,0
3495,M03495,L,300.32,308.641,1471.796,28.033,105.933,0,0,0,0,0,0
3496,M03496,H,299.592,311.002,1632.147,44.518,178.35,0,0,0,0,0,0
3497,M03497,M,297.709,306.54,1736.435,29.305,227.085,0,0,0,0,0,0
3498,M03498,M,297.211,307.066,1165.893,30.357,67.4,0,0,0,0,0,0
3499,M03499,L,301.098,310.415,1515.499,38.574,118.088,0,0,0,0,0,0
3500,M03500,H,300.572,311.073,1493.153,51.943,120.213,0,0,0,0,0,0
3501,M03501,L,300.211,310.324,1374.461,31.584,113.546,0,0,0,0,0,0
3502,M03502,M,300.541,311.355,1373.324,22.222,34.867,0,0,0,0,0,0
3503,M03503,L,298.762,310.975,1731.963,30.547,155.051,0,0,0,0,0,0
3504,M03504,M,300.368,310.845,1617.629,36.148,30.707,0,0,0,0,0,0
3505,M03505,M,305.077,314.385,1963.46,58.69,199.645,1,0,0,1,0,0
3506,M03506,M,302.349,312.902,1374.646,43.883,214.486,0,0,0,0,0,0
3507,M03507,L,299.423,311.757,1530.17,32.467,75.305,0,0,0,0,0,0
3508,M03508,H,298.953,309.741,1568.134,38.587,31.164,0,0,0,0,0,0
3509,M03509,M,294.279,305.414,1697.138,55.71,117.746,0,0,0,0,0,0
3510,M03510,L,302.137,310.225,1798.851,37.596,83.605,0,0,0,0,0,0
3511,M03511,H,301.573,312.037,1520.595,37.716,105.322,0,0,0,0,0,0
3512,M03512,M,298.912,308.591,1259.149,35.946,126.409,0,0,0,0,0,0
3513,M03513,H,297.137,306.32,1343.607,46.961,54.882,0,0,0,0,0,0
3514,M03514,H,297.689,307.663,1531.4,34.746,236.134,0,0,0,0,0,0
3515,M03515,H,300.889,311.019,1747.008,48.723,75.118,0,0,0,0,0,0
3516,M03516,M,299.821,309.072,1181.791,50.628,185.48,1,1,0,0,0,0
3517,M03517,M,301.383,311.609,1242.599,46.135,57.71,0,0,0,0,0,0
3518,M03518,L,300.173,309.965,1666.574,37.758,124.295,0,0,0,0,0,0
3519,M03519,M,301.934,312.776,1215.402,26.015,151.522,0,0,0,0,0,0
3520,M03520,M,300.739,311.012,1252.495,37.76,129.494,0,0,0,0,0,0
3521,M03521,M,301.658,312.109,1750.038,33.314,102.225,0,0,0,0,0,0
3522,M03522,H,295.821,306.996,1451.309,32.21,85.49,0,0,0,0,0,0
3523,M03523,L,297.531,308.197,1434.481,37.606,91.525,0,0,0,0,0,0
3524,M03524,L,299.271,309.264,1801.025,44.792,72.739,0,0,0,0,0,0
3525,M03525,M,302.159,309.655,1266.145,33.772,143.312,0,0,0,0,0,0
3526,M03526,L,303.761,314.378,1221.923,26.252,248.188,0,0,0,0,0,0
3527,M03527,L,299.672,308.577,1858.427,30.413,145.151,0,0,0,0,0,0
3528,M03528,L,298.777,308.673,1551.331,56.903,161.705,0,0,0,0,0,0
3529,M03529,H,296.09,306.535,1649.535,45.487,195.758,0,0,0,0,0,0
3530,M03530,L,301.727,313.327,1431.562,30.423,88.428,0,0,0,0,0,0
3531,M03531,L,298.9,311.11,1476.548,52.89,0.0,0,0,0,0,0,0
3532,M03532,L,305.917,314.811,1345.172,37.6,120.206,0,0,0,0,0,0
